num_robot,opti_t,opti_w_a,opti_w_omega,opti_w_penalty0,opti_w_formation,opti_w_topo,opti_w_sfc,seed,trial,trial_success,solve_success,success_strict,success_any_solution,success_feasible,final_infeasibility,n_solutions,time_topo_s,time_filter_s,time_coarse_s,time_to_s,time_total_s,outer_iters,inner_iters,tf_s,distance_m,config_timed_out
4,1,1,1,10000,1.5,1,1,11277,10,1,0,0,1,1,7.0083e-05,4,0.659351,0.0013115,3.087,10.4715,25.6478,1,2,209.867,90.8695,0
4,1,1,1,10000,1.5,1,1,11277,11,1,0,0,1,1,3.82797e-08,4,0.999897,0.00309813,2.636,6.326,12.7655,1,1,168.151,87.1411,0
4,1,1,1,10000,1.5,1,1,11277,12,1,0,0,1,1,7.4914e-05,4,-1.3613,0.002573,2.872,9.927,27.0857,1,2,191.785,88.4795,0
4,1,1,1,10000,1.5,1,1,11277,13,1,0,0,1,1,7.41763e-05,4,0.711876,0.00119178,2.155,8.5054,43.7148,1,5,147.459,82.9638,0
4,1,1,1,10000,1.5,1,1,11277,14,1,0,0,1,1,6.88903e-05,4,0.510036,0.00119266,1.853,8.134,14.0657,1,1,177.527,86.4708,0
4,1,1,1,10000,1.5,1,1,11277,15,1,0,0,1,1,1.15187e-07,4,0.541959,0.0010622,1.842,7.80833,27.6464,1,3,270.46,103.778,0
4,1,1,1,10000,1.5,1,1,11277,16,1,0,0,1,1,5.35651e-05,4,0.931604,0.00179856,2.034,9.59343,67.4532,1,7,214.587,92.0597,0
4,1,1,1,10000,1.5,1,1,11277,17,1,0,0,1,1,7.69509e-05,4,0.748807,0.00171685,2.277,10.62,114.908,1,11,260.588,111.416,0
4,1,1,1,10000,1.5,1,1,11277,18,1,0,0,1,1,7.55233e-05,4,0.705505,0.00141524,1.909,10.2233,141.224,1,14,275.534,108.625,0
4,1,1,1,10000,1.5,1,1,11277,19,1,0,0,1,1,6.94586e-05,4,0.894586,0.00145587,2.306,9.403,42.4792,1,4,147.848,91.9616,0
4,1,1,1,10000,1.5,1,1,11277,20,1,0,0,1,1,6.94634e-05,4,0.867179,0.0025335,2.04,8.14867,29.476,1,3,299.746,106.663,0
4,1,1,1,10000,1.5,1,1,11277,21,0,0,0,1,0,nan,4,0.559202,0.00108034,1.829,0,6.74777,1,0,35.5029,62.603,0
4,1,1,1,10000,1.5,1,1,11277,22,0,0,0,1,0,nan,4,0.536775,0.00123147,1.878,0,7.25352,1,0,35.5029,62.6033,0
4,1,1,1,10000,1.5,1,1,11277,23,0,0,0,1,0,nan,4,0.566123,0.00102615,1.803,0,7.32069,1,0,35.5029,62.6066,0
4,1,1,1,10000,1.5,1,1,11277,24,1,0,0,1,1,7.14236e-05,4,0.612255,0.00116189,1.737,6.785,37.0167,1,5,169.58,86.1118,0
4,1,1,1,10000,1.5,1,1,11277,25,0,0,0,1,0,nan,4,0.587593,0.00101184,1.652,0,7.41669,1,0,35.5029,62.6029,0
4,1,1,1,10000,1.5,1,1,11277,26,1,0,0,1,1,7.0429e-05,4,0.587679,0.00112914,1.752,7.784,13.0357,1,1,153.978,87.1656,0
4,1,1,1,10000,1.5,1,1,11277,27,1,0,0,1,1,7.72235e-05,4,0.568252,0.0011543,1.63,6.85425,60.2561,1,8,308.4,109.31,0
4,1,1,1,10000,1.5,1,1,11277,28,0,0,0,1,0,nan,4,-1.97245,0.00160821,1.605,0,7.76479,1,0,35.5029,62.6052,0
4,1,1,1,10000,1.5,1,1,11277,29,1,0,0,1,1,1.02904e-07,4,0.525134,0.00120818,1.755,5.894,20.5189,1,2,161.863,85.8001,0
4,1,1,1,10000,2,1,1,12277,0,1,0,0,1,1,7.902e-06,4,0.56939,0.00156092,1.649,7.664,7.66762,1,1,210.6,92.1526,0
4,1,1,1,10000,2,1,1,12277,1,1,0,0,1,1,6.9006e-05,4,0.542028,0.00111758,1.498,7.677,10.089,1,1,191.101,88.9215,0
4,1,1,1,10000,2,1,1,12277,2,1,0,0,1,1,6.89755e-05,4,0.484255,0.000966872,1.561,7.51,10.2186,1,1,268.484,102.695,0
4,1,1,1,10000,2,1,1,12277,3,0,0,0,1,0,nan,4,0.516149,0.00131989,1.563,0,0.416411,1,0,35.5029,62.6063,0
4,1,1,1,10000,2,1,1,12277,4,1,0,0,1,1,7.32821e-05,4,0.4915,0.00133454,1.561,7.641,38.8826,1,5,165.835,95.923,0
4,1,1,1,10000,2,1,1,12277,5,0,0,0,1,0,nan,4,0.587734,0.00113578,1.691,0,3.43601,1,0,35.5029,62.6033,0
4,1,1,1,10000,2,1,1,12277,6,1,0,0,1,1,7.91277e-05,4,0.479856,0.00102779,1.666,7.5945,16.4358,1,2,344.497,115.046,0
4,1,1,1,10000,2,1,1,12277,7,0,0,0,1,0,nan,4,0.558906,0.00112948,1.725,0,3.91309,1,0,35.5029,62.6046,0
4,1,1,1,10000,2,1,1,12277,8,1,0,0,1,1,6.71077e-05,4,0.548467,0.00110978,1.654,7.47783,46.6104,1,6,225.888,94.0874,0
4,1,1,1,10000,2,1,1,12277,9,1,0,0,1,1,8.34896e-05,4,0.52451,0.00108825,1.549,7.562,16.6192,1,2,229.88,95.0206,0
4,1,1,1,10000,2,1,1,12277,10,0,0,0,1,0,nan,4,0.533704,0.000979854,1.546,0,4.11095,1,0,35.5029,62.6041,0
4,1,1,1,10000,2,1,1,12277,11,0,0,0,1,0,nan,4,0.540857,0.000959904,1.603,0,4.53146,1,0,35.5029,62.6004,0
4,1,1,1,10000,2,1,1,12277,12,1,0,0,1,1,6.89718e-05,4,0.49946,0.000991836,1.623,7.432,9.58938,1,1,289.249,106.069,0
4,1,1,1,10000,2,1,1,12277,13,0,0,0,1,0,nan,4,0.470721,0.00104872,1.657,0,4.92739,1,0,35.5029,62.6014,0
4,1,1,1,10000,2,1,1,12277,14,1,0,0,1,1,3.53418e-08,4,0.494039,0.00104027,1.631,5.229,10.2525,1,1,160.327,81.4454,0
4,1,1,1,10000,2,1,1,12277,15,1,0,0,1,1,6.47006e-05,4,0.469198,0.000872572,1.698,6.43725,28.715,1,4,268.228,103.12,0
4,1,1,1,10000,2,1,1,12277,16,1,0,0,1,1,1.66427e-06,4,0.524641,0.00111963,1.634,7.71,18.5235,1,2,138.32,87.2052,0
4,1,1,1,10000,2,1,1,12277,17,1,0,0,1,1,6.89027e-05,4,0.502325,0.00106134,1.595,7.547,13.1672,1,1,269.601,102.948,0
4,1,1,1,10000,2,1,1,12277,18,0,0,0,1,0,nan,4,0.482131,0.00102856,1.607,0,5.94828,1,0,35.5029,62.6034,0
4,1,1,1,10000,2,1,1,12277,19,0,0,0,1,0,nan,4,0.616392,0.00122106,1.705,0,3.82301,1,0,35.5029,62.6043,0
4,1,1,1,10000,2,1,1,12277,20,0,0,0,1,0,nan,4,0.563227,0.00125197,1.586,0,6.26424,1,0,35.5029,62.6008,0
4,1,1,1,10000,2,1,1,12277,21,1,0,0,1,1,8.5935e-08,4,0.513106,0.00105042,1.668,5.179,11.5978,1,1,176.702,87.2892,0
4,1,1,1,10000,2,1,1,12277,22,0,0,0,1,0,nan,4,0.494774,0.00103731,1.661,0,6.64959,1,0,35.5029,62.6033,0
4,1,1,1,10000,2,1,1,12277,23,0,0,0,1,0,nan,4,0.537,0.00117603,1.626,0,4.4346,1,0,35.5029,62.6013,0
4,1,1,1,10000,2,1,1,12277,24,1,0,0,1,1,6.96931e-05,4,0.539669,0.00104437,1.661,7.43933,26.8982,1,3,213.943,96.3319,0
4,1,1,1,10000,2,1,1,12277,25,1,0,0,1,1,1.1474e-07,4,0.511382,0.00124027,1.604,6.9888,39.5659,1,5,259.222,103.71,0
4,1,1,1,10000,2,1,1,12277,26,1,0,0,1,1,8.30407e-05,4,0.513719,0.000932725,1.61,7.373,19.449,1,2,234.949,97.4991,0
4,1,1,1,10000,2,1,1,12277,27,0,0,0,1,0,nan,4,0.474493,0.00114992,1.619,0,7.36122,1,0,35.5029,62.6031,0
4,1,1,1,10000,2,1,1,12277,28,1,0,0,1,1,6.74544e-05,4,0.500265,0.00107364,1.668,7.34267,27.2282,1,3,220.044,98.2736,0
4,1,1,1,10000,2,1,1,12277,29,0,0,0,1,0,nan,4,0.48457,0.00142756,1.554,0,7.71213,1,0,35.5029,62.6037,0
