4,1,1,1,10000,1,1,1,1,0,1277,21,1,0,0,1,1,9.78705e-05,4,0.36834,0.000905694,1.603,6.36133,61.9937,1,9,205.362,93.9359,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,22,1,0,0,1,1,1.53538e-05,4,0.333152,0.000781765,1.206,5.924,16.396,1,2,138.635,86.5329,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,23,0,0,0,1,0,nan,4,0.325064,0.000732077,1.259,0,5.31785,1,0,35.5029,62.6032,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,24,1,0,0,1,1,5.49451e-06,4,0.331942,0.000736592,1.235,5.945,23.5663,1,3,147.455,87.7327,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,25,1,0,0,1,1,7.05852e-05,4,0.334562,0.000781255,1.221,5.85729,45.5213,1,7,192.425,90.2128,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,26,0,0,0,1,0,nan,4,0.344283,0.000831888,1.206,0,5.68035,1,0,35.5029,62.6033,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,27,1,0,0,1,1,3.31447e-05,4,0.338471,0.000773344,1.343,5.55127,65.9818,1,11,213.251,94.361,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,28,1,0,0,1,1,6.57691e-05,4,0.31531,0.000714017,1.184,5.8965,17.134,1,2,204.13,90.3267,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,29,0,0,0,1,0,2.52501e+11,4,0.327127,0.000756193,1.201,0,11.9081,1,0,35.5509,1584.85,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,30,1,0,0,1,1,7.37633e-05,4,0.324243,0.000791987,1.224,5.70923,78.9208,1,13,220.853,99.3133,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,31,1,0,0,1,1,3.34464e-05,4,0.323778,0.000797344,1.181,5.56633,55.9853,1,9,234.432,95.8259,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,32,0,0,0,1,0,2.5254e+11,4,0.320451,0.00072527,1.201,0,11.6965,1,0,35.5506,1570.45,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,33,1,0,0,1,1,6.38917e-05,4,0.315236,0.000726288,1.22,5.9035,18.7401,1,2,192.102,89.6797,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,34,1,0,0,1,1,6.49643e-05,4,0.333319,0.00115427,1.2,5.701,45.435,1,7,168.543,88.9515,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,35,0,0,0,1,0,nan,4,0.333368,0.000893224,1.207,0,7.03288,1,0,35.5029,62.6031,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,36,1,0,0,1,1,4.51404e-05,4,0.315514,0.000741205,1.312,5.38029,43.9016,1,7,165.175,87.977,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,37,1,0,0,1,1,6.05296e-05,4,0.323242,0.000783661,1.24,5.73714,47.0331,1,7,179.453,88.0441,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,38,0,0,0,1,0,2.52406e+11,4,0.314258,0.000766397,1.365,0,13.5017,1,0,35.5517,1581.01,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,39,1,0,0,1,1,1.54928e-05,4,0.315027,0.000731833,1.236,5.40627,65.434,1,11,173.216,91.7775,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,40,0,0,0,1,0,2.52333e+11,4,0.311933,0.000742889,1.191,0,30.2524,1,0,35.5575,1579.15,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,41,1,0,0,1,1,1.49025e-07,4,0.408655,0.00102907,1.836,5.001,32.1678,1,4,202.805,95.8735,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,42,1,0,0,1,1,9.34731e-08,4,0.333396,0.000727336,1.347,5.6887,64.5583,1,10,216.804,95.0887,1,0,1,0,0
